Well,x,y,MD,Z,PTI_TVT,DeltaCase,DeltaPressure
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L14minusL1,-783.2299999999996
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L16minusL1,-843.4899999999998
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL1,-1357.0900000000001
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L12minusL6,-478.4300000000003
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L14minusL6,-744.0900000000001
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L16minusL6,-804.3500000000004
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL6,-1317.9500000000007
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L14minusL12,-265.65999999999985
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L16minusL12,-325.9200000000001
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL12,-839.5200000000004
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L16minusL14,-60.26000000000022
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL14,-573.8600000000006
170,-8704.849999999977,1119.660000000149,3983.0,-2660.15,2.5,L18minusL16,-513.6000000000004
171,-9930.219999999972,-4172.3300000000745,3126.68,-2653.99,25.13,S12minusS92,-139.25999999999976
171,-9930.219999999972,-4172.3300000000745,3126.68,-2653.99,25.13,S12minusS02,-149.4699999999998
171,-9930.219999999972,-4172.3300000000745,3126.68,-2653.99,25.13,L6minusL1,-82.08999999999969
171,-9930.219999999972,-4172.3300000000745,3126.68,-2653.99,25.13,L12minusL1,-71.54999999999973
171,-9930.219999999972,-4172.3300000000745,3126.68,-2653.99,25.13,L14minusL1,-60.23999999999978
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,S02minusS92,-1102.5
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,S12minusS92,-1520.8499999999995
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,S12minusS02,-418.34999999999945
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L6minusL1,-115.64999999999964
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L12minusL1,-220.19999999999982
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L14minusL1,-307.1199999999999
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L16minusL1,-343.8899999999994
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L18minusL1,-340.8299999999999
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L12minusL6,-104.55000000000018
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L14minusL6,-191.47000000000025
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L16minusL6,-228.23999999999978
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L18minusL6,-225.1800000000003
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L14minusL12,-86.92000000000007
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L16minusL12,-123.6899999999996
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L18minusL12,-120.63000000000011
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L16minusL14,-36.76999999999953
172,-9693.48999999999,-2295.0400000000373,3735.29,-2770.01,16.59,L18minusL14,-33.710000000000036
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,S02minusS92,-480.65999999999985
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,S12minusS92,-2735.46
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,S12minusS02,-2254.8
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L6minusL1,-2090.18
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L12minusL1,-1778.58
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L14minusL1,-1558.9
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L16minusL1,-1474.6999999999998
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L18minusL1,-2444.42
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L18minusL6,-354.24000000000024
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L18minusL12,-665.8400000000001
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L18minusL14,-885.52
173,-6136.979999999981,2934.929999999702,4151.81,-2575.8,10.0,L18minusL16,-969.7200000000003
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,S02minusS92,-101.31999999999971
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,S12minusS92,-641.5599999999995
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,S12minusS02,-540.2399999999998
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L6minusL1,-50.82000000000062
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L12minusL1,-312.97000000000025
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L14minusL1,-435.5
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L16minusL1,-487.3700000000008
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L18minusL1,-756.1200000000008
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L12minusL6,-262.14999999999964
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L14minusL6,-384.6799999999994
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L16minusL6,-436.5500000000002
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L18minusL6,-705.3000000000002
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L14minusL12,-122.52999999999975
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L16minusL12,-174.40000000000055
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L18minusL12,-443.15000000000055
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L16minusL14,-51.8700000000008
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L18minusL14,-320.6200000000008
174,-8708.619999999995,1662.2400000002235,3374.93,-2646.0,7.0,L18minusL16,-268.75
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,S02minusS92,-918.3599999999997
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,S12minusS92,-2426.37
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,S12minusS02,-1508.0100000000002
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L6minusL1,-181.78999999999996
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L12minusL1,-1219.83
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L14minusL1,-1276.8899999999999
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L16minusL1,-1175.1
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L18minusL1,-1589.1399999999999
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L12minusL6,-1038.04
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L14minusL6,-1095.1
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L16minusL6,-993.31
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L18minusL6,-1407.35
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L14minusL12,-57.059999999999945
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L18minusL12,-369.30999999999995
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L18minusL14,-312.25
175,-5707.180000000051,4294.769999999553,4970.14,-2492.89,5.0,L18minusL16,-414.03999999999996
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,S02minusS92,-330.09999999999945
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,S12minusS92,-1300.1099999999997
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,S12minusS02,-970.0100000000002
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L6minusL1,-199.15000000000055
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L12minusL1,-586.4099999999999
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L14minusL1,-851.5299999999997
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L16minusL1,-974.4499999999998
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL1,-1096.9499999999998
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L12minusL6,-387.2599999999993
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L14minusL6,-652.3799999999992
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L16minusL6,-775.2999999999993
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL6,-897.7999999999993
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L14minusL12,-265.1199999999999
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L16minusL12,-388.03999999999996
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL12,-510.53999999999996
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L16minusL14,-122.92000000000007
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL14,-245.42000000000007
176,-6126.060000000056,2102.910000000149,3314.28,-2603.24,3.0,L18minusL16,-122.5
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,S02minusS92,-29.68000000000029
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,S12minusS92,-1010.5200000000004
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,S12minusS02,-980.8400000000001
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L6minusL1,-34.590000000000146
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L12minusL1,-607.0100000000002
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L14minusL1,-871.0500000000002
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L16minusL1,-930.4099999999999
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L18minusL1,-1367.8500000000004
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L12minusL6,-572.4200000000001
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L14minusL6,-836.46
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L16minusL6,-895.8199999999997
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L18minusL6,-1333.2600000000002
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L14minusL12,-264.03999999999996
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L16minusL12,-323.39999999999964
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L18minusL12,-760.8400000000001
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L16minusL14,-59.35999999999967
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L18minusL14,-496.8000000000002
177,-8764.930000000051,587.6500000003725,4520.0,-2691.13,1.0,L18minusL16,-437.4400000000005
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,S02minusS92,-1067.6500000000005
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,S12minusS92,-2389.34
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,S12minusS02,-1321.6899999999996
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L6minusL1,-596.6499999999996
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L12minusL1,-904.9399999999996
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L14minusL1,-1050.9699999999993
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L16minusL1,-1003.6599999999999
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL1,-1236.92
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L12minusL6,-308.28999999999996
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L14minusL6,-454.3199999999997
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L16minusL6,-407.0100000000002
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL6,-640.2700000000004
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L14minusL12,-146.02999999999975
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L16minusL12,-98.72000000000025
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL12,-331.9800000000005
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL14,-185.95000000000073
178,-7326.150000000023,2105.8300000000745,2862.69,-2604.52,12.0,L18minusL16,-233.26000000000022
179,-10436.369999999995,-3928.589999999851,3373.41,-2658.7,45.96,S12minusS02,-63.909999999999854
179,-10436.369999999995,-3928.589999999851,3373.41,-2658.7,45.96,L6minusL1,-22.170000000000073
179,-10436.369999999995,-3928.589999999851,3373.41,-2658.7,45.96,L12minusL1,-41.5
179,-10436.369999999995,-3928.589999999851,3373.41,-2658.7,45.96,L12minusL6,-19.329999999999927
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,S02minusS92,-613.9200000000001
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,S12minusS92,-859.9300000000003
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,S12minusS02,-246.01000000000022
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L6minusL1,-64.63999999999942
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L12minusL1,-111.42999999999938
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L14minusL1,-193.14999999999964
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L16minusL1,-184.8199999999997
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L18minusL1,-113.26999999999953
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L12minusL6,-46.789999999999964
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L14minusL6,-128.51000000000022
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L16minusL6,-120.18000000000029
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L18minusL6,-48.63000000000011
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L14minusL12,-81.72000000000025
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L16minusL12,-73.39000000000033
180,-6946.880000000005,-3015.0300000002608,3736.12,-2747.97,3.57,L18minusL12,-1.8400000000001455
182,-6312.880000000005,-3568.9699999997392,2640.56,-2604.56,0.0,S02minusS92,-819.6800000000003
182,-6312.880000000005,-3568.9699999997392,2640.56,-2604.56,0.0,S12minusS92,-299.7600000000002
182,-6312.880000000005,-3568.9699999997392,2640.56,-2604.56,0.0,L12minusL1,-134.61000000000013
182,-6312.880000000005,-3568.9699999997392,2640.56,-2604.56,0.0,L12minusL6,-605.4099999999999
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,S02minusS92,-230.69999999999982
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,S12minusS92,-943.2300000000005
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,S12minusS02,-712.5300000000007
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L6minusL1,-71.10000000000036
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L12minusL1,-312.9499999999998
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L14minusL1,-577.9700000000003
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L16minusL1,-654.8999999999996
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL1,-1044.8199999999997
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L12minusL6,-241.84999999999945
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L14minusL6,-506.8699999999999
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L16minusL6,-583.7999999999993
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL6,-973.7199999999993
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L14minusL12,-265.02000000000044
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L16minusL12,-341.9499999999998
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL12,-731.8699999999999
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L16minusL14,-76.92999999999938
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL14,-466.84999999999945
183,-8420.48999999999,1679.6399999996647,3154.38,-2632.0,9.4,L18minusL16,-389.9200000000001
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,S02minusS92,-1502.8100000000004
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,S12minusS92,-2606.56
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,S12minusS02,-1103.7499999999995
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L6minusL1,-579.9799999999996
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L12minusL1,-882.0699999999997
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L14minusL1,-1001.6299999999997
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L16minusL1,-918.7599999999993
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL1,-1333.7999999999997
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L12minusL6,-302.09000000000015
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L14minusL6,-421.6500000000001
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L16minusL6,-338.77999999999975
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL6,-753.8200000000002
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L14minusL12,-119.55999999999995
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L16minusL12,-36.6899999999996
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL12,-451.73
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL14,-332.1700000000001
184,-7844.150000000023,2718.2000000001863,3196.35,-2594.01,14.0,L18minusL16,-415.0400000000004
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,S02minusS92,-0.06000000000040018
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,S12minusS92,-2.0399999999999636
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,S12minusS02,-1.9799999999995634
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L6minusL1,-0.15999999999985448
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L12minusL1,-0.6699999999991633
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L14minusL1,-1.5399999999999636
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L16minusL1,-2.2999999999992724
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L18minusL1,-3.3799999999991996
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L12minusL6,-0.5099999999993088
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L14minusL6,-1.3800000000001091
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L16minusL6,-2.139999999999418
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L18minusL6,-3.219999999999345
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L14minusL12,-0.8700000000008004
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L16minusL12,-1.6300000000001091
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L18minusL12,-2.7100000000000364
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L16minusL14,-0.7599999999993088
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L18minusL14,-1.839999999999236
185,-4244.820000000007,-1092.0599999995902,2931.0,-2908.95,6.7,L18minusL16,-1.0799999999999272
186,-8192.729999999981,1786.7999999998137,3121.13,-2628.42,7.0,S02minusS92,-427.1799999999994
186,-8192.729999999981,1786.7999999998137,3121.13,-2628.42,7.0,S12minusS92,-1134.5999999999995
